gender,bin,n,mean_pred,mean_gt,bias,mse,weighted_err,err_contrib,w_mass_frac
F,"[0.00,0.05)",142,0.1351189755541567,0.02321862676056338,0.11190034879359331,0.015551352978551694,0.014450103937943283,0.0009576965089760124,0.06627609829582469
F,"[0.05,0.10)",172,0.13198780276207725,0.0758656976744186,0.05612210508765865,0.004019394973642781,0.003740870455007067,0.0005798836012350661,0.15501301320362632
F,"[0.10,0.15)",156,0.13720494028017718,0.12378988461538462,0.013415055664792563,0.0014909092009320506,0.001473612996218939,0.00029810505005391734,0.20229534539856014
F,"[0.15,0.20)",96,0.1427738008904819,0.17173326041666667,-0.028959459526184783,0.0042946897767827475,0.004155282116648683,0.0006751302887025338,0.162475198975669
F,"[0.20,0.30)",108,0.15449180909802424,0.24083294444444442,-0.08634113534642018,0.008840140727256175,0.009294798463499407,0.0022714265389772647,0.24437609356428083
F,"[0.30,0.50)",53,0.16427356633425547,0.3543146226415095,-0.190041056307254,0.037630956531890344,0.03876749884431241,0.006573581887700546,0.16956425056203897
M,"[0.00,0.05)",828,0.14668719097818123,0.018468322463768116,0.1282188685144131,0.0193736271939656,0.018451952090332135,0.006888669060000018,0.3733300967982311
M,"[0.05,0.10)",199,0.15669261124552772,0.0708087688442211,0.08588384240130661,0.01123860250203784,0.010758762430502566,0.001940710512672397,0.1803841775676928
M,"[0.10,0.15)",111,0.16163344472709176,0.12103036036036036,0.04060308436673141,0.004443729283810589,0.004360058067382692,0.0006502486187989544,0.1491376052221464
M,"[0.15,0.20)",73,0.16574208308030405,0.1728620821917808,-0.00711999911147676,0.0034114407203368418,0.0034069035179392316,0.0004463553290823589,0.13101496028051607
M,"[0.20,0.30)",46,0.16569645965460114,0.24472415217391302,-0.07902769251931188,0.01073194813213782,0.010926153618110439,0.0012164065480208795,0.11132980466288227
M,"[0.30,0.50)",16,0.15243228029950587,0.36018787500000005,-0.20775559470049418,0.04543578624426595,0.047679292095746624,0.0026129851932111385,0.05480335546853133
