gender,bin,n,mean_pred,mean_gt,bias,mse,weighted_err,err_contrib,w_mass_frac
F,"[0.00,0.05)",142,0.22041504434497242,0.02321862676056338,0.19719641758440903,0.04127243687326149,0.03988589280079492,0.0026434813518822105,0.06627609829582469
F,"[0.05,0.10)",172,0.2196696274107817,0.0758656976744186,0.14380392973636308,0.021677978128913134,0.021035524115295943,0.0032607799774295692,0.15501301320362632
F,"[0.10,0.15)",156,0.226820995767755,0.12378988461538462,0.10303111115237037,0.012037795436283739,0.01186074455210967,0.002399373415853116,0.20229534539856014
F,"[0.15,0.20)",96,0.23226199238247155,0.17173326041666667,0.06052873196580488,0.006654519015856211,0.006367669167030282,0.0010345883149244775,0.162475198975669
F,"[0.20,0.30)",108,0.24831766080359016,0.24083294444444442,0.007484716359145743,0.001617902952766168,0.00162576650537018,0.000397298467630017,0.24437609356428083
F,"[0.30,0.50)",53,0.26025226860654416,0.3543146226415095,-0.09406235403496532,0.010449964423656515,0.011035181903932764,0.0018711723493561336,0.16956425056203897
M,"[0.00,0.05)",828,0.22924979662368491,0.018468322463768116,0.2107814741599168,0.0475610619487391,0.04635138058659743,0.01730436540112607,0.3733300967982311
M,"[0.05,0.10)",199,0.24176626551035804,0.0708087688442211,0.17095749666613694,0.033450209689435975,0.032669668143532934,0.005893091219480642,0.1803841775676928
M,"[0.10,0.15)",111,0.24880195658378246,0.12103036036036036,0.1277715962234221,0.01928247980904736,0.018997711597502707,0.002833273212352551,0.1491376052221464
M,"[0.15,0.20)",73,0.2514417163304599,0.1728620821917808,0.0785796341386791,0.009858078572989395,0.00967699483286899,0.0012678310936630902,0.13101496028051607
M,"[0.20,0.30)",46,0.2522973915114145,0.24472415217391302,0.007573239337501481,0.005036108613548736,0.004677554950923105,0.0005207512789861671,0.11132980466288227
M,"[0.30,0.50)",16,0.24332250077241863,0.36018787500000005,-0.11686537422758142,0.016177034778230306,0.017508578723492766,0.0009595288635323386,0.05480335546853133
