gender,bin,n,mean_pred,mean_gt,bias,mse,weighted_err,err_contrib,w_mass_frac
F,"[0.00,0.05)",142,0.13696613028319213,0.02321862676056338,0.11374750352262875,0.017871589295733296,0.01793554761087062,0.0011886981164475048,0.06627609829582469
F,"[0.05,0.10)",172,0.13406214367671562,0.0758656976744186,0.05819644600229702,0.0045318394801988834,0.004187642636420897,0.000649139103291581,0.15501301320362632
F,"[0.10,0.15)",156,0.13866738432960177,0.12378988461538462,0.014877499714217146,0.001275010481626292,0.0012639290427034332,0.0002556869622529625,0.20229534539856014
F,"[0.15,0.20)",96,0.14264980106870373,0.17173326041666667,-0.029083459347962942,0.002933751186070425,0.0028868281561398716,0.00046903797907738926,0.162475198975669
F,"[0.20,0.30)",108,0.15603115730896147,0.24083294444444442,-0.08480178713548295,0.00853134257126312,0.008973843273542757,0.0021929927634464766,0.24437609356428083
F,"[0.30,0.50)",53,0.16583268034224316,0.3543146226415095,-0.18848194229926632,0.03698980974284436,0.038089329135313495,0.006458588549240269,0.16956425056203897
M,"[0.00,0.05)",828,0.14166927346170258,0.018468322463768116,0.12320095099793446,0.018155974952618552,0.01731729586499096,0.006465067741560683,0.3733300967982311
M,"[0.05,0.10)",199,0.15188479482458694,0.0708087688442211,0.08107602598036584,0.009981366775120034,0.00954544276578749,0.0017218468428260591,0.1803841775676928
M,"[0.10,0.15)",111,0.1608723157717607,0.12103036036036036,0.03984195541140034,0.005321261125485889,0.005249681383903092,0.0007829249097745905,0.1491376052221464
M,"[0.15,0.20)",73,0.16366413766864793,0.1728620821917808,-0.009197944523132884,0.005022518019237033,0.004870897318228546,0.0006381604186781852,0.13101496028051607
M,"[0.20,0.30)",46,0.15839098869975465,0.24472415217391302,-0.08633316347415837,0.010333773654588464,0.010590704968306846,0.0011790611153638178,0.11132980466288227
M,"[0.30,0.50)",16,0.1515231370720048,0.36018787500000005,-0.20866473792799525,0.04570773668951755,0.047859130220537185,0.0026228409258908297,0.05480335546853133
