gender,bin,n,mean_pred,mean_gt,bias,mse,weighted_err,err_contrib,w_mass_frac
F,"[0.00,0.05)",142,0.03113973082155577,0.02321862676056338,0.00792110406099239,0.0008850456511979055,0.0009128321694330571,6.049895458893619e-05,0.06627609829582469
F,"[0.05,0.10)",172,0.029530126079766263,0.0758656976744186,-0.04633557159465233,0.0025069971746256936,0.0026896431262323672,0.0004169296854397007,0.15501301320362632
F,"[0.10,0.15)",156,0.030079662361542317,0.12378988461538462,-0.0937102222538423,0.009086849490068051,0.00931641131531761,0.00188466664490723,0.20229534539856014
F,"[0.15,0.20)",96,0.031091559332068922,0.17173326041666667,-0.14064170108459775,0.02026485240727935,0.020536175151231618,0.003336619143895547,0.162475198975669
F,"[0.20,0.30)",108,0.034559300663489195,0.24083294444444442,-0.20627364378095522,0.043380724160689325,0.04458547993641146,0.010895625416548853,0.24437609356428083
F,"[0.30,0.50)",53,0.0372146319084863,0.3543146226415095,-0.3170999907330232,0.10175421174136393,0.103759304629431,0.017593868728327768,0.16956425056203897
M,"[0.00,0.05)",828,0.0365638133215764,0.018468322463768116,0.01809549085780828,0.0010007272695302036,0.0008690709582325401,0.00032445034496148564,0.3733300967982311
M,"[0.05,0.10)",199,0.03999633201900959,0.0708087688442211,-0.030812436825211516,0.001714943609600036,0.0018097111367399647,0.00032644325503593296,0.1803841775676928
M,"[0.10,0.15)",111,0.041925984016232244,0.12103036036036036,-0.07910437634412812,0.007055321761724548,0.007252244083867899,0.0010815823151545377,0.1491376052221464
M,"[0.15,0.20)",73,0.0443626427832055,0.1728620821917808,-0.1284994394085753,0.01755560378512468,0.017819755086230817,0.002334654504831055,0.13101496028051607
M,"[0.20,0.30)",46,0.04069152714414701,0.24472415217391302,-0.20403262502976602,0.042508928489169755,0.04347497021972521,0.004840059942286631,0.11132980466288227
M,"[0.30,0.50)",16,0.03653347225125896,0.36018787500000005,-0.3236544027487411,0.10674748384147201,0.11019164677497752,0.0060388719878719365,0.05480335546853133
