gender,bin,n,mean_pred,mean_gt,bias,mse,weighted_err,err_contrib,w_mass_frac
F,"[0.00,0.05)",142,0.24454107040762676,0.02321862676056338,0.22132244364706338,0.05485163444074079,0.053789878391307784,0.0035649832675827713,0.06627609829582469
F,"[0.05,0.10)",172,0.23979287250746217,0.0758656976744186,0.1639271748330436,0.02894316202542355,0.02795334056226065,0.004333131549663173,0.15501301320362632
F,"[0.10,0.15)",156,0.24289526912159468,0.12378988461538462,0.11910538450621005,0.016067406406844714,0.015893690706650424,0.0032152196511597325,0.20229534539856014
F,"[0.15,0.20)",96,0.24817007994716409,0.17173326041666667,0.07643681953049741,0.009288671034033963,0.00894401240013947,0.0014531801943535112,0.162475198975669
F,"[0.20,0.30)",108,0.265361787425618,0.24083294444444442,0.024528842981173582,0.0024513983561209496,0.0023914963512958196,0.0005844245361029034,0.24437609356428083
F,"[0.30,0.50)",53,0.2783746247891013,0.3543146226415095,-0.07593999785240818,0.007533093922629449,0.008026757328044164,0.0013610510907731631,0.16956425056203897
M,"[0.00,0.05)",828,0.26169374987512883,0.018468322463768116,0.24322542741136072,0.06456321577524383,0.06278969643967224,0.02344128344975438,0.3733300967982311
M,"[0.05,0.10)",199,0.27304896189501116,0.0708087688442211,0.20224019305079005,0.046997945837463105,0.046015588903515474,0.00830048415965369,0.1803841775676928
M,"[0.10,0.15)",111,0.28441225139153425,0.12103036036036036,0.1633818910311739,0.03269863720588113,0.03238519103266801,0.004829849835273837,0.1491376052221464
M,"[0.15,0.20)",73,0.2886124949761904,0.1728620821917808,0.11575041278440959,0.02266611105262062,0.02192799648173854,0.002872895588086271,0.13101496028051607
M,"[0.20,0.30)",46,0.2806773042404372,0.24472415217391302,0.03595315206652416,0.006145055080618427,0.005715340277695348,0.0006362877166977264,0.11132980466288227
M,"[0.30,0.50)",16,0.2670676587687195,0.36018787500000005,-0.09312021623128053,0.01092527225888586,0.011994362393554675,0.0006573313058723611,0.05480335546853133
