gender,bin,n,mean_pred,mean_gt,bias,mse,weighted_err,err_contrib,w_mass_frac
F,"[0.00,0.05)",142,0.19461792700131172,0.02321862676056338,0.17139930024074834,0.03565736843334943,0.035062851584271804,0.0023238289981311108,0.06627609829582469
F,"[0.05,0.10)",172,0.18948866697501526,0.0758656976744186,0.11362296930059666,0.014835034784031375,0.014114026621964662,0.0021878577951069413,0.15501301320362632
F,"[0.10,0.15)",156,0.19237432564503976,0.12378988461538462,0.06858444102965514,0.006432564124035472,0.006340310156944094,0.0012826152331330046,0.20229534539856014
F,"[0.15,0.20)",96,0.19753279312650365,0.17173326041666667,0.02579953270983698,0.00408439996576469,0.003835643681275017,0.0006231969703149259,0.162475198975669
F,"[0.20,0.30)",108,0.2131394488453574,0.24083294444444442,-0.027693495599087015,0.002504672475035455,0.0026732967428534458,0.0006532898149566408,0.24437609356428083
F,"[0.30,0.50)",53,0.22518434877208682,0.3543146226415095,-0.12913027386942266,0.018380149700168283,0.01916371093843637,0.003249480283263512,0.16956425056203897
M,"[0.00,0.05)",828,0.210766673875678,0.018468322463768116,0.19229835141190987,0.04204199650901387,0.0405582405531959,0.015141611871690568,0.3733300967982311
M,"[0.05,0.10)",199,0.22150462316051336,0.0708087688442211,0.15069585431629226,0.028437883282694424,0.027636380576396447,0.004985165781221033,0.1803841775676928
M,"[0.10,0.15)",111,0.23205211419914,0.12103036036036036,0.11102175383877966,0.018262944804749937,0.018042179782065224,0.0026907674856846346,0.1491376052221464
M,"[0.15,0.20)",73,0.2369367600985809,0.1728620821917808,0.06407467790680008,0.013007599034858543,0.01244085521385625,0.001629938151699028,0.13101496028051607
M,"[0.20,0.30)",46,0.22851104229444402,0.24472415217391302,-0.016213109879469,0.004410666187994497,0.004294741114170272,0.0004781326893182257,0.11132980466288227
M,"[0.30,0.50)",16,0.2144726711180137,0.36018787500000005,-0.14571520388198633,0.023433801171938648,0.025002131220578323,0.001370200684752219,0.05480335546853133
