gender,bin,n,mean_pred,mean_gt,bias,mse,weighted_err,err_contrib,w_mass_frac
F,"[0.00,0.05)",142,0.17440922147300023,0.02321862676056338,0.15119059471243684,0.027673928642314605,0.02749461889524593,0.0018222360645075582,0.06627609829582469
F,"[0.05,0.10)",172,0.17198287628033898,0.0758656976744186,0.09611717860592038,0.010536158835803546,0.010004142332589786,0.0015507722474926973,0.15501301320362632
F,"[0.10,0.15)",156,0.17710178418550843,0.12378988461538462,0.053311899570123805,0.004059775859030277,0.003983143012091128,0.000805771291402836,0.20229534539856014
F,"[0.15,0.20)",96,0.18132558360879933,0.17173326041666667,0.009592323192132657,0.0023555773203294407,0.0022257680976393965,0.00036163211453765727,0.162475198975669
F,"[0.20,0.30)",108,0.1964520908877539,0.24083294444444442,-0.044380853556690525,0.0034361219919722633,0.003684728441811924,0.0009004595424551973,0.24437609356428083
F,"[0.30,0.50)",53,0.2073762995051927,0.3543146226415095,-0.14693832313631677,0.023119777255269456,0.023982584701735653,0.004066589001490427,0.16956425056203897
M,"[0.00,0.05)",828,0.17966354527171718,0.018468322463768116,0.16119522280794907,0.0294065761482199,0.02838075436428664,0.010595389774025951,0.3733300967982311
M,"[0.05,0.10)",199,0.1909705845799243,0.0708087688442211,0.1201618157357032,0.01834784185453735,0.017755063056720123,0.003202732447148985,0.1803841775676928
M,"[0.10,0.15)",111,0.20096917438565068,0.12103036036036036,0.07993881402529032,0.010482997865813158,0.010325571333029788,0.0015399309811585083,0.1491376052221464
M,"[0.15,0.20)",73,0.2035028796235218,0.1728620821917808,0.030640797431740974,0.006496902965811961,0.006216329752080958,0.0008144321955594771,0.13101496028051607
M,"[0.20,0.30)",46,0.1982929514922857,0.24472415217391302,-0.046431200681627316,0.005566816803645826,0.00559350750271318,0.0006227240976574249,0.11132980466288227
M,"[0.30,0.50)",16,0.19163090760716994,0.36018787500000005,-0.1685569673928301,0.030660018301514,0.032420203566401073,0.001776735940411625,0.05480335546853133
